window_start	window_end	avg_conn_duration	number_of_conn	sum_orig_kbytes	sum_resp_kbytes
18/05/18 19:40	18/05/18 19:50	0.9789989312712175	13546	2657	396451
18/05/18 19:50	18/05/18 20:00	1.0443891328302548	10999	2947	372935
18/05/18 20:00	18/05/18 20:10	11.102319625109953	13644	1558052	483465345
18/05/18 20:10	18/05/18 20:20	2.703428713059526	12466	2684	373125
18/05/18 20:20	18/05/18 20:30	1.338373991110362	11924	2485	388412
18/05/18 20:30	18/05/18 20:40	0.8073866519885207	12195	2088	478702
18/05/18 20:40	18/05/18 20:50	0.6119732578184581	48507	10668	473250
18/05/18 20:50	18/05/18 21:00	1.0899598990872927	13586	3141	494887
18/05/18 21:00	18/05/18 21:10	1.3766531581489	12425	3945	474214
18/05/18 21:10	18/05/18 21:20	1.776229762830907	11106	2527	398420
18/05/18 21:20	18/05/18 21:30	1.996281959559408	12438	2217	394627
18/05/18 21:30	18/05/18 21:40	1.600052265916644	11733	2635	389211
18/05/18 21:40	18/05/18 21:50	1.202337633666623	15202	2875	414556
18/05/18 21:50	18/05/18 22:00	1.2450360465912966	11676	2514	386797
18/05/18 22:00	18/05/18 22:10	1.9113775731569624	12398	2543	380675
18/05/18 22:10	18/05/18 22:20	1.1605979682882295	12046	2091	446267
18/05/18 22:20	18/05/18 22:30	1.1762653080721743	10530	2237	431267
18/05/18 22:30	18/05/18 22:40	0.9664246992109558	11533	2177	413408
18/05/18 22:40	18/05/18 22:50	1.854087940194712	13661	2586	400227
18/05/18 22:50	18/05/18 23:00	1.113627171361104	11858	2272	363783
18/05/18 23:00	18/05/18 23:10	1.0510990354205143	11914	2580	505618
18/05/18 23:10	18/05/18 23:20	1.1134858393321987	11141	2049	367502
18/05/18 23:20	18/05/18 23:30	1.6995200868653286	11443	2412	361907
18/05/18 23:30	18/05/18 23:40	1.7273139049059123	11904	2320	364029
18/05/18 23:40	18/05/18 23:50	1.1439530965851161	11772	2509	361518
18/05/18 23:50	19/05/18 00:00	1.4145504673980356	11303	2925	370618
19/05/18 00:00	19/05/18 00:10	1.8415270781082675	12137	2982	403323
19/05/18 00:10	19/05/18 00:20	1.7521570119599104	11873	1873	443422
19/05/18 00:20	19/05/18 00:30	1.3005540775746716	11215	2542	361433
19/05/18 00:30	19/05/18 00:40	0.8178685018691595	11770	2026	419883
19/05/18 00:40	19/05/18 00:50	26.056431146103623	12409	93121235	161532833
19/05/18 00:50	19/05/18 01:00	1.6346727142373205	11807	2574	377105
19/05/18 01:00	19/05/18 01:10	0.9042686924433251	11910	2630	511468
19/05/18 01:10	19/05/18 01:20	0.8309409262123563	10991	1789	370054
19/05/18 01:20	19/05/18 01:30	0.8611871531065091	10816	1887	368165
19/05/18 01:30	19/05/18 01:40	1.550733874067317	12062	2116	371465
19/05/18 01:40	19/05/18 01:50	0.7563069508697374	15062	2572	503227
19/05/18 01:50	19/05/18 02:00	0.8312530174247164	11191	2575	400022
19/05/18 02:00	19/05/18 02:10	1.1438731345104105	14839	3178	428696
19/05/18 02:10	19/05/18 02:20	1.4887748619856656	12419	1953	417716
19/05/18 02:20	19/05/18 02:30	0.8465488236566591	11557	2120	465225
19/05/18 02:30	19/05/18 02:40	1.1328704238209846	11217	2139	368863
19/05/18 02:40	19/05/18 02:50	0.3122116687915646	54434	12877	387710
19/05/18 02:50	19/05/18 03:00	0.9031607500000014	13364	3097	372285
19/05/18 03:00	19/05/18 03:10	1.6598189893574045	12403	2677	496003
19/05/18 03:10	19/05/18 03:20	1.0690626964959589	11130	1998	379502
19/05/18 03:20	19/05/18 03:30	1.209429095547541	12465	2513	428619
19/05/18 03:30	19/05/18 03:40	1.3218473209887027	11773	1921	371623
19/05/18 03:40	19/05/18 03:50	1.1060899593244542	16816	3031	558498
19/05/18 03:50	19/05/18 04:00	1.3319524520247497	12767	3038	372501
19/05/18 04:00	19/05/18 04:10	1.3713089511211463	12398	3311	385261
19/05/18 04:10	19/05/18 04:20	0.9907054232534003	11551	2135	376127
19/05/18 04:20	19/05/18 04:30	0.9256401316499755	11485	2100	452369
19/05/18 04:30	19/05/18 04:40	1.0192297861712385	11411	1802	427924
19/05/18 04:40	19/05/18 04:50	1.1313324681265229	12330	2215	418643
19/05/18 04:50	19/05/18 05:00	0.6502588496600372	11913	3181	393759
19/05/18 05:00	19/05/18 05:10	1.5198855454094289	12090	2532	461970
19/05/18 05:10	19/05/18 05:20	0.9513998005321126	13531	2106	422239
19/05/18 05:20	19/05/18 05:30	1.162805558204521	11451	2058	420371
19/05/18 05:30	19/05/18 05:40	1.2650089428840547	11678	5314	422640
19/05/18 05:40	19/05/18 05:50	1.1410706760514997	11650	2034	374061
19/05/18 05:50	19/05/18 06:00	1.0947267542096033	11937	2900	610020
19/05/18 06:00	19/05/18 06:10	1.4112246192640463	11441	2600	372929
19/05/18 06:10	19/05/18 06:20	0.9541618144204213	12302	2505	489836
19/05/18 06:20	19/05/18 06:30	1.0997791721706205	11628	2393	434695
19/05/18 06:30	19/05/18 06:40	1.2245285225806481	12555	2066	901965
19/05/18 06:40	19/05/18 06:50	1.4567047007642098	12562	2453	427952
19/05/18 06:50	19/05/18 07:00	1.0858987566711924	11055	2898	364296
19/05/18 07:00	19/05/18 07:10	1.2890010974738912	11203	2709	367836
19/05/18 07:10	19/05/18 07:20	1.2547623343005885	11717	2118	514169
19/05/18 07:20	19/05/18 07:30	1.7263415299411002	12224	2298	371885
19/05/18 07:30	19/05/18 07:40	1.3390751584149843	11533	2501	403925
19/05/18 07:40	19/05/18 07:50	0.9136320584390382	15452	2928	410468
19/05/18 07:50	19/05/18 08:00	1.2325916080729187	12288	2909	447004
19/05/18 08:00	19/05/18 08:10	1.6512286806542853	14489	2903	476773
19/05/18 08:10	19/05/18 08:20	1.441582854008741	11213	2340	381235
19/05/18 08:20	19/05/18 08:30	1.295158028097649	10855	2289	380116
19/05/18 08:30	19/05/18 08:40	1.100596796926181	11907	2103	426489
19/05/18 08:40	19/05/18 08:50	1.0404165953403361	53094	12599	604095
19/05/18 08:50	19/05/18 09:00	1.0993443272200782	13468	2902	456146
19/05/18 09:00	19/05/18 09:10	1.3440497622179672	12011	2375	378944
19/05/18 09:10	19/05/18 09:20	1.5206434393077919	12135	2241	590140
19/05/18 09:20	19/05/18 09:30	1.2298859923900844	14192	3112	402578
19/05/18 09:30	19/05/18 09:40	1.162452753895661	11808	2132	403493
19/05/18 09:40	19/05/18 09:50	1.1058933333547527	15560	3161	388234
19/05/18 09:50	19/05/18 10:00	1.1925212491025945	11979	2474	514111
19/05/18 10:00	19/05/18 10:10	1.1963487791859024	11915	2296	386203
19/05/18 10:10	19/05/18 10:20	1.189830666955495	12695	2218	439309
19/05/18 10:20	19/05/18 10:30	1.586743399670238	12130	2450	402367
19/05/18 10:30	19/05/18 10:40	1.3083367254019829	12003	2021	503531
19/05/18 10:40	19/05/18 10:50	1.2017804320622019	13505	2295	374374
19/05/18 10:50	19/05/18 11:00	1.3491958018826058	11261	2914	378646
19/05/18 11:00	19/05/18 11:10	1.226091236480053	11557	2562	372229
19/05/18 11:10	19/05/18 11:20	1.0917069677392046	11810	1986	529507
19/05/18 11:20	19/05/18 11:30	1.1549499159751049	11568	2208	372656
19/05/18 11:30	19/05/18 11:40	1.1975698961660093	12337	2230	455346
19/05/18 11:40	19/05/18 11:50	1.0256514291633465	12550	2198	411304
19/05/18 11:50	19/05/18 12:00	0.9874418791337062	15422	2879	497348
19/05/18 12:00	19/05/18 12:10	1.6604942872545931	12428	2966	367219
19/05/18 12:10	19/05/18 12:20	1.2638952034973279	11037	2075	373266
19/05/18 12:20	19/05/18 12:30	1.3305729650004383	11343	2369	370540
19/05/18 12:30	19/05/18 12:40	1.0310478367382099	11601	1824	561415
19/05/18 12:40	19/05/18 12:50	1.5166746943800498	12509	2374	375247
19/05/18 12:50	19/05/18 13:00	1.147503032657924	12585	4714	468353
19/05/18 13:00	19/05/18 13:10	1.3638834184972066	12337	3124	448566
19/05/18 13:10	19/05/18 13:20	1.3021758140289497	12018	2005	429860
19/05/18 13:20	19/05/18 13:30	1.3888082694250052	11287	2525	383210
19/05/18 13:30	19/05/18 13:40	1.1181641966434417	12632	2007	368416
19/05/18 13:40	19/05/18 13:50	0.8692932947170827	14916	2476	439379
19/05/18 13:50	19/05/18 14:00	1.3866389957983243	11662	2545	430140
19/05/18 14:00	19/05/18 14:10	1.8552536870031924	14719	3040	588377
19/05/18 14:10	19/05/18 14:20	1.0838367011135164	12483	1986	426853
19/05/18 14:20	19/05/18 14:30	0.9886724365727625	11998	2500	506254
19/05/18 14:30	19/05/18 14:40	0.9839866197194926	11907	2459	381382
19/05/18 14:40	19/05/18 14:50	0.29988026004583107	53679	12801	385116
19/05/18 14:50	19/05/18 15:00	1.269663924535318	13450	3306	383457
19/05/18 15:00	19/05/18 15:10	0.9276018637503238	11567	2654	430983
19/05/18 15:10	19/05/18 15:20	1.5440101036541878	11220	2146	438577
19/05/18 15:20	19/05/18 15:30	1.2028210726940014	12023	2502	429048
19/05/18 15:30	19/05/18 15:40	1.0481835538448574	11886	1973	372532
19/05/18 15:40	19/05/18 15:50	0.7009127081501956	15926	2949	506359
19/05/18 15:50	19/05/18 16:00	1.2678905439460746	11571	3288	379452
19/05/18 16:00	19/05/18 16:10	1.7885157871419382	10857	2857	373787
19/05/18 16:10	19/05/18 16:20	1.828774699739377	11127	2419	407047
19/05/18 16:20	19/05/18 16:30	0.7486830412333522	10962	2083	517648
19/05/18 16:30	19/05/18 16:40	0.7633900252258685	11179	2091	430309
19/05/18 16:40	19/05/18 16:50	0.9829021601731607	12243	2431	376147
19/05/18 16:50	19/05/18 17:00	0.7967583126768019	11312	3248	526456
19/05/18 17:00	19/05/18 17:10	0.8766375778365932	14357	2676	377865
19/05/18 17:10	19/05/18 17:20	0.9409147205030624	12086	1779	369271
19/05/18 17:20	19/05/18 17:30	1.0722632519706963	10783	2060	370121
19/05/18 17:30	19/05/18 17:40	1.4332070951683693	11611	1662	445002
19/05/18 17:40	19/05/18 17:50	1.0046398852218874	11605	2066	429663
19/05/18 17:50	19/05/18 18:00	1.0290465647593947	12531	2916	600507
19/05/18 18:00	19/05/18 18:10	1.0244213431080091	11731	2988	386792
19/05/18 18:10	19/05/18 18:20	1.4849464578919938	11518	1823	514421
19/05/18 18:20	19/05/18 18:30	1.1563862965441423	10909	2229	375673
19/05/18 18:30	19/05/18 18:40	1.278662449424867	10954	1738	433657
19/05/18 18:40	19/05/18 18:50	0.9575240978640767	10300	1861	378724
19/05/18 18:50	19/05/18 19:00	0.7669345901098911	11830	2593	525815
19/05/18 19:00	19/05/18 19:10	1.3980642925622617	11724	48400606	690185
19/05/18 19:10	19/05/18 19:20	1.2927450099043694	11712	1832	456094
19/05/18 19:20	19/05/18 19:30	1.6261181339388024	11341	2267	527313
19/05/18 19:30	19/05/18 19:40	1.3770189423591355	11589	1864	370938
19/05/18 19:40	19/05/18 19:50	0.7593393884345392	13817	2528	384787
19/05/18 19:50	19/05/18 20:00	0.9190678506048938	10663	2836	374572
19/05/18 20:00	19/05/18 20:10	1.1560331498060272	13404	3063	557045
19/05/18 20:10	19/05/18 20:20	1.2425161951425243	11858	1936	434894
19/05/18 20:20	19/05/18 20:30	1.147738243957517	11957	2440	433132
19/05/18 20:30	19/05/18 20:40	1.1407282817332374	12093	1851	409670
19/05/18 20:40	19/05/18 20:50	0.45980588786916304	53500	131375	46753988
19/05/18 20:50	19/05/18 21:00	0.9006873776027841	13207	3201	377912
19/05/18 21:00	19/05/18 21:10	1.1190352260606062	11550	2805	387544
19/05/18 21:10	19/05/18 21:20	1.1094732104033787	11131	1945	387729
19/05/18 21:20	19/05/18 21:30	1.3331424207317104	14104	2640	510620
19/05/18 21:30	19/05/18 21:40	0.958779356741374	13699	2260	450678
19/05/18 21:40	19/05/18 21:50	0.8808192651981332	16252	2773	440437
19/05/18 21:50	19/05/18 22:00	0.8155220488925461	14583	1972810	2072717
19/05/18 22:00	19/05/18 22:10	1.1967996022034904	11981	3020	391196
19/05/18 22:10	19/05/18 22:20	1.602997784379869	11562	2407	383379
19/05/18 22:20	19/05/18 22:30	1.0503410812267466	20966	3104	385279
19/05/18 22:30	19/05/18 22:40	1.4917785851541283	13593	2715	518054
19/05/18 22:40	19/05/18 22:50	1.4611088296636578	14806	2927	383903
19/05/18 22:50	19/05/18 23:00	1.507744344490724	13205	3484	457419
19/05/18 23:00	19/05/18 23:10	1.2970616578800696	12557	2954	480666
19/05/18 23:10	19/05/18 23:20	1.2295503718774141	11649	2311	395714
19/05/18 23:20	19/05/18 23:30	1.2851477831257114	10596	2629	383150
19/05/18 23:30	19/05/18 23:40	1.4946979916208485	11457	2678	385205
19/05/18 23:40	19/05/18 23:50	0.9725152576834261	11258	2099	367464
19/05/18 23:50	20/05/18 00:00	1.403571059430389	11341	3253	397726
20/05/18 00:00	20/05/18 00:10	1.0499647213355232	11591	3386	478119
20/05/18 00:10	20/05/18 00:20	1.0772795747456523	12188	2387	425551
20/05/18 00:20	20/05/18 00:30	1.180559657659137	12175	2642	511513
20/05/18 00:30	20/05/18 00:40	1.5003718493427731	10879	2439	381726
20/05/18 00:40	20/05/18 00:50	1.7928714507539223	12468	152957	44519653
20/05/18 00:50	20/05/18 01:00	1.3224430747059288	11137	3231	372613
20/05/18 01:00	20/05/18 01:10	1.211205636610537	11046	2831	372629
20/05/18 01:10	20/05/18 01:20	1.386555020461046	11192	2672	413944
20/05/18 01:20	20/05/18 01:30	1.3112061461794065	12341	2900	492634
20/05/18 01:30	20/05/18 01:40	1.1888146203013796	12078	2083	529295
20/05/18 01:40	20/05/18 01:50	0.9188611388469828	15247	2719	380778
20/05/18 01:50	20/05/18 02:00	1.391579324857142	10500	2962	372312
20/05/18 02:00	20/05/18 02:10	1.08165053434487	13379	3130	378114
20/05/18 02:10	20/05/18 02:20	1.2020221288566229	11020	2607	371795
20/05/18 02:20	20/05/18 02:30	1.244856202745513	10417	2397	445226
20/05/18 02:30	20/05/18 02:40	0.8637509129805497	11055	2078	471508
20/05/18 02:40	20/05/18 02:50	0.3046299679666768	54974	12885	448943
20/05/18 02:50	20/05/18 03:00	1.0661736511459823	13831	3429	538569
20/05/18 03:00	20/05/18 03:10	1.3434075457764318	11862	2965	392546
20/05/18 03:10	20/05/18 03:20	1.2977070951543588	10236	2044	373899
20/05/18 03:20	20/05/18 03:30	1.3336075047063212	10624	2430	372246
20/05/18 03:30	20/05/18 03:40	1.1142968431080669	10077	1896	373627
20/05/18 03:40	20/05/18 03:50	0.9132353587359333	14841	2875	400791
20/05/18 03:50	20/05/18 04:00	0.911325852316291	12520	2537	528631
20/05/18 04:00	20/05/18 04:10	1.183271247326325	11127	2037	372511
20/05/18 04:10	20/05/18 04:20	1.1459112507911386	11376	2168	471864
20/05/18 04:20	20/05/18 04:30	1.2792096779501192	11669	2536	420583
20/05/18 04:30	20/05/18 04:40	0.9497741895648857	10503	1828	368748
20/05/18 04:40	20/05/18 04:50	1.0489385586236188	11770	2125	380910
20/05/18 04:50	20/05/18 05:00	1.234639612205075	11274	2498	371319
20/05/18 05:00	20/05/18 05:10	0.9624159418038067	10877	2348	373516
20/05/18 05:10	20/05/18 05:20	1.0608641714285736	15260	2917	530741
20/05/18 05:20	20/05/18 05:30	1.1537151200282862	11314	2401	379662
20/05/18 05:30	20/05/18 05:40	1.0077027664479166	11886	4823	535443
20/05/18 05:40	20/05/18 05:50	0.99602972959457	11198	2292	373709
20/05/18 05:50	20/05/18 06:00	1.4249761713132816	10904	3388	374312
20/05/18 06:00	20/05/18 06:10	1.1254909967520765	11084	2568	374034
20/05/18 06:10	20/05/18 06:20	0.9767813969014076	10650	2075	375394
20/05/18 06:20	20/05/18 06:30	1.0228245455730292	11509	2821	456179
20/05/18 06:30	20/05/18 06:40	0.977734592462899	11994	1977	448722
20/05/18 06:40	20/05/18 06:50	0.9946847357429707	12450	2691	544331
20/05/18 06:50	20/05/18 07:00	1.1921984909107013	11277	3508	372385
20/05/18 07:00	20/05/18 07:10	1.0568746599171244	10618	2832	373927
20/05/18 07:10	20/05/18 07:20	1.2831480274102118	10580	2035	384680
20/05/18 07:20	20/05/18 07:30	1.1705843064160317	10427	2230	377265
20/05/18 07:30	20/05/18 07:40	0.9432591585781958	10550	1758	376612
20/05/18 07:40	20/05/18 07:50	0.8145443354000024	15000	2682	525113
20/05/18 07:50	20/05/18 08:00	1.2336565429788504	13146	3012	534815
20/05/18 08:00	20/05/18 08:10	1.3198089288106658	15227	3617	825933
20/05/18 08:10	20/05/18 08:20	1.2684448251565212	10701	2449	377236
20/05/18 08:20	20/05/18 08:30	1.1118643769482408	10394	2364	373962
20/05/18 08:30	20/05/18 08:40	1.0920985561447598	10749	1930	377541
20/05/18 08:40	20/05/18 08:50	0.3079898123083755	54142	12887	481587
20/05/18 08:50	20/05/18 09:00	1.204126377362524	14021	3524	475187
20/05/18 09:00	20/05/18 09:10	0.9198609349025985	12320	2901	529113
20/05/18 09:10	20/05/18 09:20	1.7185170884625554	11259	2549	377354
20/05/18 09:20	20/05/18 09:30	1.4498720935191254	10693	2349	396845
20/05/18 09:30	20/05/18 09:40	1.0072317279354572	10288	1895	383943
20/05/18 09:40	20/05/18 09:50	0.8666383865928377	15171	3057	454903
20/05/18 09:50	20/05/18 10:00	1.126354718896607	10658	3016	487422
20/05/18 10:00	20/05/18 10:10	0.9334124519654329	11804	4052	505136
20/05/18 10:10	20/05/18 10:20	0.9265700587835326	13235	2406	500441
20/05/18 10:20	20/05/18 10:30	0.9879939924248916	11617	2333	423630
20/05/18 10:30	20/05/18 10:40	1.3080438708560522	11553	2380	448969
20/05/18 10:40	20/05/18 10:50	0.9188662630973469	11300	2268	371631
20/05/18 10:50	20/05/18 11:00	1.1468678578150013	10627	2991	420332
20/05/18 11:00	20/05/18 11:10	0.929054043593836	11286	3225	388169
20/05/18 11:10	20/05/18 11:20	1.0869407029646507	12278	2687	533742
20/05/18 11:20	20/05/18 11:30	0.8975587379640492	11071	2496	516386
20/05/18 11:30	20/05/18 11:40	0.7015289332762259	10506	1769	385675
20/05/18 11:40	20/05/18 11:50	0.809471659154371	10028	2297	380502
20/05/18 11:50	20/05/18 12:00	0.916978444693934	10243	2738	379491
20/05/18 12:00	20/05/18 12:10	1.3055870010605486	10372	2865	397669
20/05/18 12:10	20/05/18 12:20	0.9001682530190918	10268	1953	441075
20/05/18 12:20	20/05/18 12:30	0.9507971880485508	10710	2270	462245
20/05/18 12:30	20/05/18 12:40	0.9104733689259473	11154	1961	481255
20/05/18 12:40	20/05/18 12:50	1.308263747801876	13648	2592	433485
20/05/18 12:50	20/05/18 13:00	1.3056045413891586	10510	3013	375697
20/05/18 13:00	20/05/18 13:10	1.2630177824660127	10665	2904	379624
20/05/18 13:10	20/05/18 13:20	1.1177106371392966	10431	2097	368003
20/05/18 13:20	20/05/18 13:30	1.2521566958107337	10694	2506	421794
20/05/18 13:30	20/05/18 13:40	1.1201566157379304	11539	2683	491960
20/05/18 13:40	20/05/18 13:50	0.6564053097755257	13810	2538	481220
20/05/18 13:50	20/05/18 14:00	0.9013562162137765	11077	2728	426379
20/05/18 14:00	20/05/18 14:10	0.9138335557488539	12646	2956	492674
20/05/18 14:10	20/05/18 14:20	0.893696617667356	10143	2468	371266
20/05/18 14:20	20/05/18 14:30	1.1610467627379382	10402	2815	369590
20/05/18 14:30	20/05/18 14:40	0.9143441538026038	10598	2482	370005
20/05/18 14:40	20/05/18 14:50	0.4033184330098179	54299	12817	558457
20/05/18 14:50	20/05/18 15:00	1.1237447339638225	12160	2973	380679
20/05/18 15:00	20/05/18 15:10	1.1672276076525478	12963	2935	526692
20/05/18 15:10	20/05/18 15:20	1.3135946887876087	10970	1932	382790
20/05/18 15:20	20/05/18 15:30	1.1773531051847437	10068	1862	384059
20/05/18 15:30	20/05/18 15:40	1.3850432737156844	11037	2749	373546
20/05/18 15:40	20/05/18 15:50	1.1325577410104715	15379	3301	374115
20/05/18 15:50	20/05/18 16:00	1.1412565605689475	12655	2910	482069
20/05/18 16:00	20/05/18 16:10	1.5562932850090925	11547	2765	435929
20/05/18 16:10	20/05/18 16:20	0.9439404813545511	12255	2118	531537
20/05/18 16:20	20/05/18 16:30	1.0050047596823135	11206	2214	374846
20/05/18 16:30	20/05/18 16:40	0.9931385027072456	10712	1834	386325
20/05/18 16:40	20/05/18 16:50	0.9549728369394584	11462	2385	374339
20/05/18 16:50	20/05/18 17:00	1.0277370166421473	10876	2702	374909
20/05/18 17:00	20/05/18 17:10	1.0786306535549839	12813	3055	467595
20/05/18 17:10	20/05/18 17:20	1.062032462208853	12966	2585	447517
20/05/18 17:20	20/05/18 17:30	1.222307402593293	12648	2751	569099
20/05/18 17:30	20/05/18 17:40	1.0902018930650694	11680	2057	384867
20/05/18 17:40	20/05/18 17:50	1.3515981912582773	11325	2487	369981
20/05/18 17:50	20/05/18 18:00	1.104859971526796	11344	2885	374631
20/05/18 18:00	20/05/18 18:10	1.0287786198339661	11082	2779	370671
20/05/18 18:10	20/05/18 18:20	1.2646448914328607	10657	2121	400793
20/05/18 18:20	20/05/18 18:30	0.8876317977168213	12176	2200	499708
20/05/18 18:30	20/05/18 18:40	3.3477989012422076	11351	1920	530638
20/05/18 18:40	20/05/18 18:50	0.9818173985366312	10797	2238	378762
20/05/18 18:50	20/05/18 19:00	1.3157727031954567	10202	3655	372832
20/05/18 19:00	20/05/18 19:10	1.03862721726489	9974	2708	381346
20/05/18 19:10	20/05/18 19:20	1.0283921252849573	10089	2097	375473
20/05/18 19:20	20/05/18 19:30	1.0711375505882357	9775	5855	389333
20/05/18 19:30	20/05/18 19:40	1.2201344532776608	11975	2843	545541
20/05/18 19:40	20/05/18 19:50	0.9852712896391488	14632	2962	468909
20/05/18 19:50	20/05/18 20:00	1.0181268642992407	10560	3069	435225
20/05/18 20:00	20/05/18 20:10	1.1900925489048773	12647	3018	486014
20/05/18 20:10	20/05/18 20:20	0.7438324589117431	9869	1925	367686
20/05/18 20:20	20/05/18 20:30	1.028652422656821	9613	1950	386877
20/05/18 20:30	20/05/18 20:40	0.9896852792999987	10000	1851	379710
20/05/18 20:40	20/05/18 20:50	0.3539156599614987	50906	13489	513027
20/05/18 20:50	20/05/18 21:00	1.151230826866854	12655	3621	420778
20/05/18 21:00	20/05/18 21:10	1.0017069670620367	11719	2841	541426
20/05/18 21:10	20/05/18 21:20	0.9009327862853901	10631	1944	378356
20/05/18 21:20	20/05/18 21:30	2.6108751169225246	11204	2855	2191203
20/05/18 21:30	20/05/18 21:40	0.9470498602041848	9893	1628	373333
20/05/18 21:40	20/05/18 21:50	0.8360918968314467	14423	2684	372214
20/05/18 21:50	20/05/18 22:00	1.291004094481754	11018	2960	504673
20/05/18 22:00	20/05/18 22:10	0.8627626853864225	11503	4176	469468
20/05/18 22:10	20/05/18 22:20	0.7583404067357516	11194	2068	540603
20/05/18 22:20	20/05/18 22:30	1.0371265153716065	10051	2144	377066
20/05/18 22:30	20/05/18 22:40	0.7437699799188818	10109	1810	383529
20/05/18 22:40	20/05/18 22:50	1.252767855151247	11405	2878	382647
20/05/18 22:50	20/05/18 23:00	1.2499619975345198	10140	2609	394768
20/05/18 23:00	20/05/18 23:10	1.3387851587441308	10224	2278	396250
20/05/18 23:10	20/05/18 23:20	1.3172736671507945	11705	2149	515209
20/05/18 23:20	20/05/18 23:30	0.940182735619475	10848	2548	534145
20/05/18 23:30	20/05/18 23:40	0.9692018824784353	10781	1740	381317
20/05/18 23:40	20/05/18 23:50	0.9500509871406974	10576	2189	373653
20/05/18 23:50	21/05/18 00:00	1.0596259638798746	9856	2257	379273
21/05/18 00:00	21/05/18 00:10	1.3746477808372133	10750	3101	375359
21/05/18 00:10	21/05/18 00:20	0.9525006180098298	10783	2510	465775
21/05/18 00:20	21/05/18 00:30	0.957661116526607	10710	2363	456326
21/05/18 00:30	21/05/18 00:40	0.9598918916932356	11292	2339	541413
21/05/18 00:40	21/05/18 00:50	1.0942597689469145	10569	2190	368275
21/05/18 00:50	21/05/18 01:00	1.3373144866611082	9596	2304	383441
21/05/18 01:00	21/05/18 01:10	0.9014876964387726	10502	2116	386605
21/05/18 01:10	21/05/18 01:20	0.833045506208689	9986	1969	389437
21/05/18 01:20	21/05/18 01:30	0.8294072058414477	10785	2236	464692
21/05/18 01:30	21/05/18 01:40	1.399730063493422	11702	2350	446911
21/05/18 01:40	21/05/18 01:50	0.989601063148674	14838	2885	541052
21/05/18 01:50	21/05/18 02:00	1.5551769874786114	11101	3369	378276
21/05/18 02:00	21/05/18 02:10	1.3398967712235654	13240	3388	402012
21/05/18 02:10	21/05/18 02:20	1.1438362601963745	10592	2222	385614
21/05/18 02:20	21/05/18 02:30	1.2715132884145213	10634	2793	374321
21/05/18 02:30	21/05/18 02:40	1.1031874224923999	10857	2252	480944
21/05/18 02:40	21/05/18 02:50	0.30924153714623764	52401	12138	454675
21/05/18 02:50	21/05/18 03:00	1.4482154208706761	14173	4080	541222
21/05/18 03:00	21/05/18 03:10	1.463827175369815	11222	2961	404162
21/05/18 03:10	21/05/18 03:20	1.4888029327604155	10589	2270	395217
21/05/18 03:20	21/05/18 03:30	1.1180164597645246	10277	2297	381374
21/05/18 03:30	21/05/18 03:40	1.3128291855650314	10433	2112	381464
21/05/18 03:40	21/05/18 03:50	0.6655354003425548	15764	2883	532670
21/05/18 03:50	21/05/18 04:00	1.4092569987986998	11654	3543	385757
21/05/18 04:00	21/05/18 04:10	0.940884221450107	11944	2840	551773
21/05/18 04:10	21/05/18 04:20	1.1108826106194676	10735	2724	380064
21/05/18 04:20	21/05/18 04:30	2.1869891700977515	13504	5482	412243
21/05/18 04:30	21/05/18 04:40	2.649942009861421	11763	4352	383423
21/05/18 04:40	21/05/18 04:50	3.178579585634898	11876	3559	400467
21/05/18 04:50	21/05/18 05:00	3.161296517191626	12477	4541	553200
21/05/18 05:00	21/05/18 05:10	2.3690928060451406	12936	4476	464706
21/05/18 05:10	21/05/18 05:20	1.9653643742394968	14464	3834	443807
21/05/18 05:20	21/05/18 05:30	2.353189244768943	11231	3630	382506
21/05/18 05:30	21/05/18 05:40	1.4730523151451886	10538	5279	366073
21/05/18 05:40	21/05/18 05:50	1.2858969374312927	10916	2563	371619
21/05/18 05:50	21/05/18 06:00	1.090861969257374	10409	2903	432357
21/05/18 06:00	21/05/18 06:10	0.8674547224945075	11834	5131	488259
21/05/18 06:10	21/05/18 06:20	0.774170616472316	10891	2079	492903
21/05/18 06:20	21/05/18 06:30	0.8943619764172751	10813	2398	422464
21/05/18 06:30	21/05/18 06:40	11.863948003581738	10051	2201	368584
21/05/18 06:40	21/05/18 06:50	0.7809268945061355	10266	2092	368291
21/05/18 06:50	21/05/18 07:00	1.0390189547988835	10044	2765	377455
21/05/18 07:00	21/05/18 07:10	0.9647359816464698	11224	2718	489624
21/05/18 07:10	21/05/18 07:20	0.7525418279004538	11412	1884	430837
21/05/18 07:20	21/05/18 07:30	1.021327715087722	11400	2392	544315
21/05/18 07:30	21/05/18 07:40	0.7332566307937153	10054	2177	382596
21/05/18 07:40	21/05/18 07:50	0.6911409481070242	12969	2751	368767
21/05/18 07:50	21/05/18 08:00	0.892419757883325	10148	2682	380939
21/05/18 08:00	21/05/18 08:10	0.8321030058514634	13330	2892	473300
21/05/18 08:10	21/05/18 08:20	0.7146599598415277	11106	1957	543757
21/05/18 08:20	21/05/18 08:30	0.677332041810263	11026	2296	479231
21/05/18 08:30	21/05/18 08:40	0.9637757296983731	11206	2037	432379
21/05/18 08:40	21/05/18 08:50	0.2902117173292756	52570	12836	386457
21/05/18 08:50	21/05/18 09:00	1.3317581800658584	12451	3821	373529
