window_start	window_end	avg_conn_duration	number_of_conn	d_number_of_conn	sum_orig_kbytes	sum_resp_kbytes
01/06/18 09:50	01/06/18 10:50	2.2776493397250803	75149	-1446	17540	2843836
01/06/18 10:00	01/06/18 11:00	2.2118828668819286	76496	1347	18612	2942485
01/06/18 10:10	01/06/18 11:10	2.1628165195113196	78006	1510	18572	2843306
01/06/18 10:20	01/06/18 11:20	1.9296740495215645	78067	61	19164	2736661
01/06/18 10:30	01/06/18 11:30	1.9581259339876922	78652	585	26725	2578420
01/06/18 10:40	01/06/18 11:40	1.9180948412899779	78823	171	27029	2667935
01/06/18 10:50	01/06/18 11:50	1.7019924773948663	82990	4167	27232	2728260
01/06/18 11:00	01/06/18 12:00	1.64863767149068	83264	274	27217	2652718
01/06/18 11:10	01/06/18 12:10	1.6184651881061227	86616	3352	27764	2720835
01/06/18 11:20	01/06/18 12:20	1.6692358221400396	85989	-627	26713	2669762
01/06/18 11:30	01/06/18 12:30	1.6690901117559427	83226	-2763	19312	2666600
01/06/18 11:40	01/06/18 12:40	1.5807537357409303	84981	1755	19543	2735022
01/06/18 11:50	01/06/18 12:50	1.2836445521662552	113560	28579	25953	2823980
01/06/18 12:00	01/06/18 13:00	1.321016061144258	114974	1414	25950	2757395
01/06/18 12:10	01/06/18 13:10	1.6148615614203916	111209	-3765	26225	2618960
01/06/18 12:20	01/06/18 13:20	1.5731088194590315	110468	-741	26580	2612118
01/06/18 12:30	01/06/18 13:30	1.5341953366135792	112390	1922	26425	2769881
01/06/18 12:40	01/06/18 13:40	1.6167538162920259	112374	-16	25923	2749049
01/06/18 12:50	01/06/18 13:50	2.003242638272866	84232	-28142	19887	2594887
01/06/18 13:00	01/06/18 14:00	2.1862521058050604	81584	-2648	19379	2566772
01/06/18 13:10	01/06/18 14:10	1.7566899893804242	82960	1376	18469	2551072
01/06/18 13:20	01/06/18 14:20	1.7752238649855314	84665	1705	18632	2720341
01/06/18 13:30	01/06/18 14:30	1.7787748044855838	84270	-395	18363	2719503
01/06/18 13:40	01/06/18 14:40	1.6777482235039418	83135	-1135	18137	2570500
01/06/18 13:50	01/06/18 14:50	1.74698186639493	79488	-3647	17106	2569081
01/06/18 14:00	01/06/18 15:00	1.4700766844956503	78636	-852	16534	2618042
01/06/18 14:10	01/06/18 15:10	1.6046101180896166	78288	-348	16387	2730479
01/06/18 14:20	01/06/18 15:20	1.6869449992703773	79493	1205	16640	2738859
01/06/18 14:30	01/06/18 15:30	1.7446417126452995	78029	-1464	16663	2576841
01/06/18 14:40	01/06/18 15:40	1.8059220386801895	78102	73	16749	2574848
01/06/18 14:50	01/06/18 15:50	1.864539173946247	78576	474	16853	2736099
01/06/18 15:00	01/06/18 16:00	2.0562382530975247	80064	1488	17411	2846665
01/06/18 15:10	01/06/18 16:10	1.9710446796775851	78780	-1284	17587	2738389
01/06/18 15:20	01/06/18 16:20	2.1515861767593667	76590	-2190	18884	2563122
01/06/18 15:30	01/06/18 16:30	2.1370166808938857	77012	422	19029	2717621
01/06/18 15:40	01/06/18 16:40	2.2481912125465504	77870	858	18861	2968105
01/06/18 15:50	01/06/18 16:50	2.213981437838117	77636	-234	18647	3006690
01/06/18 16:00	01/06/18 17:00	1.9937909377498446	76048	-1588	17726	2845852
01/06/18 16:10	01/06/18 17:10	2.0129229772561823	75537	-511	16930	2843836
01/06/18 16:20	01/06/18 17:20	1.745093626366004	74945	-592	22379	2906178
01/06/18 16:30	01/06/18 17:30	1.6624791728598542	76455	1510	22227	2876593
01/06/18 16:40	01/06/18 17:40	1.5674020260144736	76419	-36	22244	2796268
01/06/18 16:50	01/06/18 17:50	1.5259331194721157	78805	2386	22836	2591996
01/06/18 17:00	01/06/18 18:00	1.524950445612345	78869	64	22895	2592061
01/06/18 17:10	01/06/18 18:10	1.5210155736233222	80647	1778	23262	2787883
01/06/18 17:20	01/06/18 18:20	1.5002441609136385	81783	1136	15683	2777595
01/06/18 17:30	01/06/18 18:30	1.478630998487791	81338	-445	15579	2793741
01/06/18 17:40	01/06/18 18:40	1.5206858893243884	79602	-1736	15348	2637983
01/06/18 17:50	01/06/18 18:50	1.081215843500362	112914	33312	23583	2646755
01/06/18 18:00	01/06/18 19:00	1.1156823683442305	117154	4240	24410	2817547
01/06/18 18:10	01/06/18 19:10	1.1053990017753612	116596	-558	24867	2684705
01/06/18 18:20	01/06/18 19:20	1.1484843581184274	115903	-693	24737	2794442
01/06/18 18:30	01/06/18 19:30	1.1802258064277122	114722	-1181	24618	2672475
01/06/18 18:40	01/06/18 19:40	1.093208178112447	115006	284	24735	2700831
01/06/18 18:50	01/06/18 19:50	1.548535473646017	82682	-32324	16387	2821014
01/06/18 19:00	01/06/18 20:00	2.506923553375351	81236	-1446	16132	2816974
01/06/18 19:10	01/06/18 20:10	2.5674392972219455	80344	-892	15663	2749889
01/06/18 19:20	01/06/18 20:20	2.52729939679143	78976	-1368	15691	2595686
01/06/18 19:30	01/06/18 20:30	2.4697819253133897	79693	717	15607	2643302
01/06/18 19:40	01/06/18 20:40	2.4276933568196752	80671	978	15595	2713808
01/06/18 19:50	01/06/18 20:50	2.4618940277513324	77726	-2945	15325	2720828
01/06/18 20:00	01/06/18 21:00	1.5360579450691243	75950	-1776	1366544	2558328
01/06/18 20:10	01/06/18 21:10	1.4817253725627013	74519	-1431	1366200	2578695
01/06/18 20:20	01/06/18 21:20	1.4911690986065733	75928	1409	1366415	2708946
01/06/18 20:30	01/06/18 21:30	1.4467290703796603	76542	614	1366572	2751187
01/06/18 20:40	01/06/18 21:40	1.5047706053085694	75915	-627	1366400	2709365
01/06/18 20:50	01/06/18 21:50	1.441762797186846	73654	-2261	1365843	2566604
01/06/18 21:00	01/06/18 22:00	1.3645052605458368	72256	-1398	14291	2695204
01/06/18 21:10	01/06/18 22:10	1.2533121001208254	72832	576	14413	2731366
01/06/18 21:20	01/06/18 22:20	1.188050486318407	71556	-1276	14111	2717255
01/06/18 21:30	01/06/18 22:30	1.1701607832890704	70038	-1518	14418	2609929
01/06/18 21:40	01/06/18 22:40	1.1568970609266316	68722	-1316	14269	2619403
01/06/18 21:50	01/06/18 22:50	1.1256769074129886	69675	953	14287	2715985
01/06/18 22:00	01/06/18 23:00	1.087476153276774	70252	577	13933	2723642
01/06/18 22:10	01/06/18 23:10	1.1142797171595076	69495	-757	13490	2658162
01/06/18 22:20	01/06/18 23:20	1.138168617193496	69061	-434	13314	2531616
01/06/18 22:30	01/06/18 23:30	1.252570615267969	69243	182	12951	2684815
01/06/18 22:40	01/06/18 23:40	1.1878115729004053	70466	1223	13180	6903755
01/06/18 22:50	01/06/18 23:50	1.1808695014919632	72723	2257	13726	6864278
01/06/18 23:00	02/06/18 00:00	1.2474397484640414	71942	-781	14240	6722814
01/06/18 23:10	02/06/18 00:10	1.2184233835473424	73751	1809	14888	7052994
01/06/18 23:20	02/06/18 00:20	1.2247081976333574	75043	1292	15101	7096890
01/06/18 23:30	02/06/18 00:30	1.1421121188467878	75164	121	14884	7089341
01/06/18 23:40	02/06/18 00:40	1.1260370241316169	73182	-1982	14544	2790078
01/06/18 23:50	02/06/18 00:50	0.771614368315139	108828	35646	23531	2743185
02/06/18 00:00	02/06/18 01:00	0.7394227735595139	112948	4120	23512	2906061
02/06/18 00:10	02/06/18 01:10	0.7716577875001107	112513	-435	23429	2732348
02/06/18 00:20	02/06/18 01:20	0.8077737738475503	111133	-1380	24187	2687083
02/06/18 00:30	02/06/18 01:30	0.8562188817417017	110191	-942	24824	2534375
02/06/18 00:40	02/06/18 01:40	0.873484933038401	109630	-561	24899	2586995
02/06/18 00:50	02/06/18 01:50	1.2037048940303066	75163	-34467	16009	2701186
02/06/18 01:00	02/06/18 02:00	1.1904876566081606	72244	-2919	15631	2708135
02/06/18 01:10	02/06/18 02:10	1.1396504901983382	69427	-2817	15185	2548762
02/06/18 01:20	02/06/18 02:20	1.004911412162162	70004	577	14392	2554047
02/06/18 01:30	02/06/18 02:30	0.938739420538346	70921	917	14178	2710560
02/06/18 01:40	02/06/18 02:40	0.8799561973249519	74765	3844	15032	2825910
02/06/18 01:50	02/06/18 02:50	0.9414527187694488	70700	-4065	14466	2701562
02/06/18 02:00	02/06/18 03:00	1.205741845789905	70806	106	64086098	2619570
02/06/18 02:10	02/06/18 03:10	1.2414022425564408	73352	2546	64086865	2763662
02/06/18 02:20	02/06/18 03:20	1.3397913416233913	73944	592	64087057	2814225
02/06/18 02:30	02/06/18 03:30	1.3533755403470318	73884	-60	64087177	2795176
02/06/18 02:40	02/06/18 03:40	1.414557191507196	70389	-3495	64089111	2661778
02/06/18 02:50	02/06/18 03:50	1.4397099086329497	69478	-911	64089337	2662719
02/06/18 03:00	02/06/18 04:00	1.206060934781044	69443	-35	18132	2731830
02/06/18 03:10	02/06/18 04:10	1.1646625228037117	68980	-463	17406	2696213
02/06/18 03:20	02/06/18 04:20	1.0335509210058311	68600	-380	17185	2690010
02/06/18 03:30	02/06/18 04:30	1.4062718239514433	67879	-721	16595	2568081
02/06/18 03:40	02/06/18 04:40	1.4169441760435562	68324	445	13813	2609009
02/06/18 03:50	02/06/18 04:50	1.4252165779328823	70920	2596	13818	2730910
02/06/18 04:00	02/06/18 05:00	1.7094783831433613	71853	933	13521	2706710
02/06/18 04:10	02/06/18 05:10	1.762769570227178	70870	-983	13422	2606761
02/06/18 04:20	02/06/18 05:20	2.038510945891672	70710	-160	13349	2554310
02/06/18 04:30	02/06/18 05:30	1.94724304823781	72495	1785	13581	2706337
02/06/18 04:40	02/06/18 05:40	1.9228973535056353	74095	1600	13795	2786076
02/06/18 04:50	02/06/18 05:50	2.0236819497744682	75599	1504	13871	2665647
02/06/18 05:00	02/06/18 06:00	1.8160819183170005	73369	-2230	13596	2543281
02/06/18 05:10	02/06/18 06:10	1.7783194471374135	75299	1930	13774	2729067
02/06/18 05:20	02/06/18 06:20	1.7567715095507521	77062	1763	14048	2771760
02/06/18 05:30	02/06/18 06:30	1.5126576258748121	76445	-617	13872	2745682
02/06/18 05:40	02/06/18 06:40	1.5067049566288038	75534	-911	13507	2592416
02/06/18 05:50	02/06/18 06:50	1.1683631630171811	114080	38546	23518	2745797
02/06/18 06:00	02/06/18 07:00	1.2084251550806548	121382	7302	25359	2820427
02/06/18 06:10	02/06/18 07:10	1.2173546663591326	120312	-1070	25025	2784386
02/06/18 06:20	02/06/18 07:20	1.188941679398998	119800	-512	25761	2779541
02/06/18 06:30	02/06/18 07:30	1.3715045164962272	119300	-500	27328	2658113
02/06/18 06:40	02/06/18 07:40	1.5286649950349782	120644	1344	28888	2785539
02/06/18 06:50	02/06/18 07:50	2.129230458022845	85618	-35026	20603	2703712
02/06/18 07:00	02/06/18 08:00	2.306003114345368	81901	-3717	20148	2779402
02/06/18 07:10	02/06/18 08:10	2.3247933002067582	80771	-1130	20470	2637770
02/06/18 07:20	02/06/18 08:20	2.2881560140657706	81190	419	19961	2685436
02/06/18 07:30	02/06/18 08:30	2.0342848236571585	82884	1694	18640	2771268
02/06/18 07:40	02/06/18 08:40	1.803769061727043	82233	-651	17105	2784037
02/06/18 07:50	02/06/18 08:50	1.6421125258270157	76238	-5995	15082	2728999
02/06/18 08:00	02/06/18 09:00	1.4018458530317042	72451	-3787	13717	2582993
02/06/18 08:10	02/06/18 09:10	1.3118743015310208	73611	1160	13654	2726916
02/06/18 08:20	02/06/18 09:20	1.2131293490338007	74053	442	13424	2690459
02/06/18 08:30	02/06/18 09:30	1.1182307571858416	72121	-1932	13140	2713268
02/06/18 08:40	02/06/18 09:40	1.113586430906705	70839	-1282	13054	2567463
02/06/18 08:50	02/06/18 09:50	1.0185582717974182	70490	-349	12907	2618677
02/06/18 09:00	02/06/18 10:00	0.9847829894600871	72771	2281	12952	2704956
02/06/18 09:10	02/06/18 10:10	1.0792465840178125	73657	886	14236	2689233
02/06/18 09:20	02/06/18 10:20	1.1658190762998801	72949	-708	14300	2642630
02/06/18 09:30	02/06/18 10:30	1.2491068539184256	73014	65	14912	2512565
02/06/18 09:40	02/06/18 10:40	1.3884842087894602	75454	2440	15840	2670418
02/06/18 09:50	02/06/18 10:50	1.5454244431327984	77426	1972	16711	2675155
02/06/18 10:00	02/06/18 11:00	1.5734407659949616	75430	-1996	16721	2664966
02/06/18 10:10	02/06/18 11:10	1.5814862149214917	73813	-1617	15789	2528336
02/06/18 10:20	02/06/18 11:20	1.6225443111407503	73478	-335	15870	2654115
02/06/18 10:30	02/06/18 11:30	1.6069090825058951	74225	747	15632	2722914
02/06/18 10:40	02/06/18 11:40	1.4849161133778754	72889	-1336	15020	2692465
02/06/18 10:50	02/06/18 11:50	1.4215954649583484	74069	1180	14700	2651939
02/06/18 11:00	02/06/18 12:00	1.4326174837780905	75022	953	14908	2627338
02/06/18 11:10	02/06/18 12:10	1.407224491903785	78617	3595	15426	2723404
02/06/18 11:20	02/06/18 12:20	13.641473715036863	79877	1260	21552	2750837
02/06/18 11:30	02/06/18 12:30	13.704458844509373	79053	-824	21197	2682869
02/06/18 11:40	02/06/18 12:40	13.853380638606819	78095	-958	21399	2560398
02/06/18 11:50	02/06/18 12:50	9.132994220301445	118760	40665	31672	2694759
02/06/18 12:00	02/06/18 13:00	8.86961355206559	122701	3941	32254	2733939
02/06/18 12:10	02/06/18 13:10	9.072201939436631	119957	-2744	31628	2692874
02/06/18 12:20	02/06/18 13:20	0.9512973332715106	118615	-1342	25870	2565181
02/06/18 12:30	02/06/18 13:30	1.0011760357161033	117986	-629	25844	2715044
02/06/18 12:40	02/06/18 13:40	1.0475438914433584	120573	2587	26093	2873147
02/06/18 12:50	02/06/18 13:50	19.882008895970408	84649	-35924	27066	4780443
02/06/18 13:00	02/06/18 14:00	20.987290040303535	79993	-4656	26619	4669842
02/06/18 13:10	02/06/18 14:10	20.980350701139873	80536	543	26814	4612649
02/06/18 13:20	02/06/18 14:20	20.59356330323197	81746	1210	26842	4742681
02/06/18 13:30	02/06/18 14:30	20.181736318002137	83468	1722	27452	4668061
02/06/18 13:40	02/06/18 14:40	20.424661820883774	82533	-935	26973	4601435
02/06/18 13:50	02/06/18 14:50	1.6086572304245819	75439	-7094	15511	2530196
02/06/18 14:00	02/06/18 15:00	1.7126328497322805	75452	13	14891	2567609
02/06/18 14:10	02/06/18 15:10	1.6117153093165109	76724	1272	14722	2693443
02/06/18 14:20	02/06/18 15:20	1.5752919192494774	77919	1195	14575	2704656
02/06/18 14:30	02/06/18 15:30	1.5775844536737027	76231	-1688	14240	2636287
02/06/18 14:40	02/06/18 15:40	1.6367182243387515	75123	-1108	14247	2541622
02/06/18 14:50	02/06/18 15:50	1.6769030243115228	76219	1096	14713	2696526
02/06/18 15:00	02/06/18 16:00	1.6514822156349112	77877	1658	15219	2794999
02/06/18 15:10	02/06/18 16:10	1.8022771973066987	75892	-1985	24573	2685366
02/06/18 15:20	02/06/18 16:20	1.8483175491512855	72816	-3076	24335	2512440
02/06/18 15:30	02/06/18 16:30	1.9835850588889492	73732	916	24419	2634183
02/06/18 15:40	02/06/18 16:40	1.8231555666790344	75466	1734	24549	2697673
02/06/18 15:50	02/06/18 16:50	1.763666664823856	74343	-1123	24140	2673536
02/06/18 16:00	02/06/18 17:00	1.7133040192712132	72751	-1592	23793	2547561
02/06/18 16:10	02/06/18 17:10	1.5362205552284385	72689	-62	14311	2577333
02/06/18 16:20	02/06/18 17:20	1.5082332306307766	73893	1204	14410	2690678
02/06/18 16:30	02/06/18 17:30	1.3766838625818762	74961	1068	14662	2732223
02/06/18 16:40	02/06/18 17:40	1.4634139401554092	73741	-1220	14530	2669572
02/06/18 16:50	02/06/18 17:50	1.4015890188985813	75085	1344	14725	2552088
02/06/18 17:00	02/06/18 18:00	1.4493954857368612	75930	845	15104	2739558
02/06/18 17:10	02/06/18 18:10	1.3821821306372597	78806	2876	15377	2765300
02/06/18 17:20	02/06/18 18:20	1.4694338441061738	78964	158	15329	2784631
02/06/18 17:30	02/06/18 18:30	1.454959061088633	77363	-1601	15027	2618391
02/06/18 17:40	02/06/18 18:40	1.3740724729406606	77792	429	15010	2686126
02/06/18 17:50	02/06/18 18:50	1.0284865190210435	120945	43153	25437	2771809
02/06/18 18:00	02/06/18 19:00	0.9959323278805119	127946	7001	26771	2737864
02/06/18 18:10	02/06/18 19:10	1.08887120346861	126506	-1440	26638	2694983
02/06/18 18:20	02/06/18 19:20	1.0618236451610323	125378	-1128	26867	2567314
02/06/18 18:30	02/06/18 19:30	1.0846294651931163	126814	1436	27149	2724760
02/06/18 18:40	02/06/18 19:40	1.1608346088878092	127838	1024	27446	2732397
02/06/18 18:50	02/06/18 19:50	1.5986110004262712	86799	-41039	17276	2727786
02/06/18 19:00	02/06/18 20:00	1.6649993610446514	79414	-7385	15899	2623203
02/06/18 19:10	02/06/18 20:10	1.6781366051310078	78659	-755	15887	2675796
02/06/18 19:20	02/06/18 20:20	1.6701451665625535	80042	1383	16024	2791693
02/06/18 19:30	02/06/18 20:30	1.6390614161101262	80707	665	15992	2799496
02/06/18 19:40	02/06/18 20:40	1.7192564858669688	79530	-1177	16018	2729197
02/06/18 19:50	02/06/18 20:50	1.8154405670311504	76181	-3349	15811	2886078
02/06/18 20:00	02/06/18 21:00	1.795694077002692	77296	1115	16149	2990711
02/06/18 20:10	02/06/18 21:10	1.7213839612022201	78355	1059	17594	3019483
02/06/18 20:20	02/06/18 21:20	1.7732544983481324	77488	-867	17657	2960469
02/06/18 20:30	02/06/18 21:30	1.7910620940472743	75898	-1590	17906	2805257
02/06/18 20:40	02/06/18 21:40	1.6955232153270945	77027	1129	17823	2923995
02/06/18 20:50	02/06/18 21:50	1.7149888166363962	78178	1151	17891	2744814
02/06/18 21:00	02/06/18 22:00	1.7510684761286206	77750	-428	17916	2727619
02/06/18 21:10	02/06/18 22:10	1.8884906558364378	77376	-374	16630	2614029
02/06/18 21:20	02/06/18 22:20	1.918285368525168	76334	-1042	16275	2555083
02/06/18 21:30	02/06/18 22:30	1.8971782819697671	77065	731	15924	2697944
02/06/18 21:40	02/06/18 22:40	1.9184139825244992	77251	186	16275	2724241
02/06/18 21:50	02/06/18 22:50	1.8413716386284105	74862	-2389	15566	2651143
02/06/18 22:00	02/06/18 23:00	1.837534242235186	74052	-810	15019	2781228
02/06/18 22:10	02/06/18 23:10	1.8420442046983936	74153	101	14474	2914779
02/06/18 22:20	02/06/18 23:20	1.7561933772997271	76096	1943	13896	3027489
02/06/18 22:30	02/06/18 23:30	1.7894459450821196	75622	-474	13777	2926491
02/06/18 22:40	02/06/18 23:40	1.8292270365125263	74002	-1620	13165	2791383
02/06/18 22:50	02/06/18 23:50	1.7459025173376048	77404	3402	13918	2912255
02/06/18 23:00	03/06/18 00:00	1.7276215243950175	79217	1813	14406	2816671
02/06/18 23:10	03/06/18 00:10	1.5878106416224653	80125	908	15043	2813789
02/06/18 23:20	03/06/18 00:20	1.626018726720623	78213	-1912	15179	2698929
02/06/18 23:30	03/06/18 00:30	1.7199194471327086	78820	607	15597	2720043
02/06/18 23:40	03/06/18 00:40	1.6252952092959478	80207	1387	15947	2801467
02/06/18 23:50	03/06/18 00:50	1.0979261238551246	119882	39675	25877	2830194
03/06/18 00:00	03/06/18 01:00	1.1050857184295257	121110	1228	26072	3279041
03/06/18 00:10	03/06/18 01:10	1.1201768529871436	119010	-2100	25960	3173875
03/06/18 00:20	03/06/18 01:20	1.0756762090147942	120513	1503	25938	3331664
03/06/18 00:30	03/06/18 01:30	1.0359404289624468	121295	782	25774	3358716
03/06/18 00:40	03/06/18 01:40	1.014991940380014	119943	-1352	25379	3319028
03/06/18 00:50	03/06/18 01:50	1.449609676680295	80224	-39719	15343	3160928
03/06/18 01:00	03/06/18 02:00	1.448965223618154	78482	-1742	14988	2663833
03/06/18 01:10	03/06/18 02:10	1.4410868069639202	80156	1674	14989	2694556
03/06/18 01:20	03/06/18 02:20	1.4601037825412901	79983	-173	15257	2676268
03/06/18 01:30	03/06/18 02:30	1.4359055995974062	78491	-1492	15136	2576369
03/06/18 01:40	03/06/18 02:40	1.481363226397964	78203	-288	15226	2596439
03/06/18 01:50	03/06/18 02:50	1.5468501116968958	76251	-1952	14939	2686796
03/06/18 02:00	03/06/18 03:00	1.5310601542597289	77188	937	14430	2719303
03/06/18 02:10	03/06/18 03:10	1.4834984148675663	75547	-1641	14142	2666295
03/06/18 02:20	03/06/18 03:20	1.459841606883356	74731	-816	13983	2540742
03/06/18 02:30	03/06/18 03:30	1.469857363973588	76022	1291	13810	2682386
03/06/18 02:40	03/06/18 03:40	1.4881719099692083	77940	1918	16735	2745504
03/06/18 02:50	03/06/18 03:50	1.5057495433644918	76814	-1126	16656	2727246
03/06/18 03:00	03/06/18 04:00	1.5806216158020339	75003	-1811	17909	2563563
03/06/18 03:10	03/06/18 04:10	1.5779307519046912	75209	206	18152	2715800
03/06/18 03:20	03/06/18 04:20	1.545874599840286	76387	1178	18099	2762830
03/06/18 03:30	03/06/18 04:30	1.4730051057184868	76174	-213	18086	2741525
03/06/18 03:40	03/06/18 04:40	1.3763331144485567	74042	-2132	15471	2609775
03/06/18 03:50	03/06/18 04:50	1.3636310315534965	74033	-9	15537	2619422
03/06/18 04:00	03/06/18 05:00	1.2422966957888533	76345	2312	15142	2739472
03/06/18 04:10	03/06/18 05:10	1.1901224293373645	77403	1058	15299	2798291
03/06/18 04:20	03/06/18 05:20	1.2099481844075206	76011	-1392	15156	2748002
03/06/18 04:30	03/06/18 05:30	1.3050448579872926	74606	-1405	15369	2626914
03/06/18 04:40	03/06/18 05:40	1.3112852856001367	76341	1735	15233	2767259
03/06/18 04:50	03/06/18 05:50	1.2930213027850317	80430	4089	15731	2814892
03/06/18 05:00	03/06/18 06:00	1.419376241661496	78941	-1489	15704	2772434
03/06/18 05:10	03/06/18 06:10	1.4991431787453677	79051	110	16613	2743909
03/06/18 05:20	03/06/18 06:20	1.5369177817179394	79805	754	17385	2880574
03/06/18 05:30	03/06/18 06:30	1.563860862642276	82762	2957	18168	2946495
03/06/18 05:40	03/06/18 06:40	1.9749493869134542	82879	117	18541	2921083
03/06/18 05:50	03/06/18 06:50	1.4052969488835996	120118	37239	28612	2815149
03/06/18 06:00	03/06/18 07:00	1.406371078270744	122434	2316	29199	2816593
03/06/18 06:10	03/06/18 07:10	1.3920490036909017	124089	1655	29874	2740148
03/06/18 06:20	03/06/18 07:20	1.3677027718500536	124256	167	29729	2746375
03/06/18 06:30	03/06/18 07:30	1.349340207385664	121614	-2642	28696	2687448
03/06/18 06:40	03/06/18 07:40	1.1098085830692919	120562	-1052	28124	2602273
03/06/18 06:50	03/06/18 07:50	1.478936074818216	83616	-36946	18050	4657034
03/06/18 07:00	03/06/18 08:00	1.474935924375962	82487	-1129	17369	4764618
03/06/18 07:10	03/06/18 08:10	1.5271640336553598	79393	-3094	15708	4657578
03/06/18 07:20	03/06/18 08:20	1.5328393342923574	77857	-1536	15031	5021115
03/06/18 07:30	03/06/18 08:30	1.5560004158798342	78691	834	15278	5209658
03/06/18 07:40	03/06/18 08:40	1.5889617681312618	79476	785	15391	5326272
03/06/18 07:50	03/06/18 08:50	1.7962440418647432	76150	-3326	14871	3318931
03/06/18 08:00	03/06/18 09:00	1.7803617747009688	73236	-2914	14572	3152380
03/06/18 08:10	03/06/18 09:10	1.7721279181332552	73754	518	14730	3197054
03/06/18 08:20	03/06/18 09:20	1.7932557500564856	75241	1487	14950	2819196
03/06/18 08:30	03/06/18 09:30	1.6948378230419052	77103	1862	15184	2762104
03/06/18 08:40	03/06/18 09:40	1.7346508066117459	75744	-1359	15070	2653491
03/06/18 08:50	03/06/18 09:50	1.6334420976394288	74304	-1440	14980	2611195
03/06/18 09:00	03/06/18 10:00	1.6773242974608455	75852	1548	15310	2760396
03/06/18 09:10	03/06/18 10:10	1.6768249162657538	76492	640	15401	2824529
03/06/18 09:20	03/06/18 10:20	1.656777061215624	75961	-531	15687	2742481
03/06/18 09:30	03/06/18 10:30	1.7844837752538472	72682	-3279	15132	2595514
03/06/18 09:40	03/06/18 10:40	1.6871648044485015	73418	736	15172	2707677
03/06/18 09:50	03/06/18 10:50	1.6545551318959377	74301	883	15059	2843357
03/06/18 10:00	03/06/18 11:00	1.6391474412390286	74284	-17	15383	2820974
03/06/18 10:10	03/06/18 11:10	1.5827698493510793	72659	-1625	15079	2713634
03/06/18 10:20	03/06/18 11:20	1.4750796990366632	72145	-514	14626	2729925
03/06/18 10:30	03/06/18 11:30	1.3697487903395218	73309	1164	14619	2842669
03/06/18 10:40	03/06/18 11:40	1.404877278139548	73251	-58	14662	2817139
03/06/18 10:50	03/06/18 11:50	1.373515637270926	75249	1998	15058	2677078
03/06/18 11:00	03/06/18 12:00	1.2814701022769734	74924	-325	14976	2530081
03/06/18 11:10	03/06/18 12:10	1.3273937158025184	78266	3342	15524	2767582
03/06/18 11:20	03/06/18 12:20	1.3634304919574547	80385	2119	16584	2799999
03/06/18 11:30	03/06/18 12:30	1.4228035113496433	80399	14	17054	2744866
03/06/18 11:40	03/06/18 12:40	1.433458751860017	79838	-561	17656	2615510
03/06/18 11:50	03/06/18 12:50	1.0725996229395374	113324	33486	26008	2612241
03/06/18 12:00	03/06/18 13:00	1.0738888605107224	117285	3961	26527	2784196
03/06/18 12:10	03/06/18 13:10	1.0821077794790366	116515	-770	26963	2696629
03/06/18 12:20	03/06/18 13:20	1.1102213588452239	114966	-1549	26225	2591671
03/06/18 12:30	03/06/18 13:30	1.046428159085722	113926	-1040	25924	2531356
03/06/18 12:40	03/06/18 13:40	1.0604578058324325	114772	846	25380	2682879
03/06/18 12:50	03/06/18 13:50	1.4069641599163492	84638	-30134	17697	2774962
03/06/18 13:00	03/06/18 14:00	1.431394919120023	80502	-4136	16935	2662270
03/06/18 13:10	03/06/18 14:10	1.468762908108873	77853	-2649	16309	2525657
03/06/18 13:20	03/06/18 14:20	1.4928129333445084	77563	-290	15960	2620195
03/06/18 13:30	03/06/18 14:30	1.495402993199096	78666	1103	15814	2776610
03/06/18 13:40	03/06/18 14:40	1.3920755976282266	78338	-328	15476	2695248
03/06/18 13:50	03/06/18 14:50	1.5033398963520714	73576	-4762	14441	2585806
03/06/18 14:00	03/06/18 15:00	1.5488418403249293	73493	-83	14056	2538705
03/06/18 14:10	03/06/18 15:10	1.3896718351972455	74932	1439	13385	2682322
03/06/18 14:20	03/06/18 15:20	1.3186635235145248	75868	936	13386	2740515
03/06/18 14:30	03/06/18 15:30	1.4705263248496565	74496	-1372	13212	2596165
03/06/18 14:40	03/06/18 15:40	1.5442996914298128	73604	-892	13372	2520282
03/06/18 14:50	03/06/18 15:50	1.4792983938499376	73170	-434	13610	2668960
03/06/18 15:00	03/06/18 16:00	1.4915268607622145	74441	1271	14816	2791048
03/06/18 15:10	03/06/18 16:10	1.5065703544255766	73787	-654	15089	2679306
03/06/18 15:20	03/06/18 16:20	1.560383356411216	72147	-1640	15147	2524784
03/06/18 15:30	03/06/18 16:30	1.4303497377627674	72545	398	15322	2603729
03/06/18 15:40	03/06/18 16:40	1.2853114556312841	74681	2136	15377	2774813
03/06/18 15:50	03/06/18 16:50	1.270139480392287	74537	-144	15284	2696921
03/06/18 16:00	03/06/18 17:00	1.1753880356238313	72255	-2282	14228	2562826
03/06/18 16:10	03/06/18 17:10	1.159059665611172	72320	65	14252	2517193
03/06/18 16:20	03/06/18 17:20	1.116709139038212	75526	3206	14553	2682218
03/06/18 16:30	03/06/18 17:30	1.1154977087916367	77096	1570	14743	2773062
03/06/18 16:40	03/06/18 17:40	1.175973161511475	74682	-2414	14679	2597626
03/06/18 16:50	03/06/18 17:50	1.177653730193899	76277	1595	14905	2529936
03/06/18 17:00	03/06/18 18:00	3.3081611627119085	77038	761	15191	2666470
