window_start	window_end	avg_conn_duration	number_of_conn	sum_orig_kbytes	sum_resp_kbytes
12/08/18 06:20	12/08/18 07:20	1.822928401112085	81289	30131	2537927
12/08/18 06:30	12/08/18 07:30	1.964862595874988	80824	34310	3007699
12/08/18 06:40	12/08/18 07:40	1.9826225503955768	80642	33798	2962664
12/08/18 06:50	12/08/18 07:50	1.8004470277853206	84757	29375	2929618
12/08/18 07:00	12/08/18 08:00	1.829211923274714	84392	28595	2863207
12/08/18 07:10	12/08/18 08:10	1.3459225550290368	86945	25084	2895405
12/08/18 07:20	12/08/18 08:20	1.5759464297182253	86452	35651	3092298
12/08/18 07:30	12/08/18 08:30	1.537562462961688	87180	35109	2640803
12/08/18 07:40	12/08/18 08:40	1.497063769162372	87724	35218	2651726
12/08/18 07:50	12/08/18 08:50	1.6706825817837374	101371	43387	2623858
12/08/18 08:00	12/08/18 09:00	2.0200223975904743	103506	46928	2675698
12/08/18 08:10	12/08/18 09:10	2.0319037162017013	100582	46553	2632193
12/08/18 08:20	12/08/18 09:20	1.7071941885626563	100985	34535	2439490
12/08/18 08:30	12/08/18 09:30	1.6539603899204502	101195	30531	2422695
12/08/18 08:40	12/08/18 09:40	1.7223248029433849	101108	32875	2522066
12/08/18 08:50	12/08/18 09:50	1.5799265698245932	87283	32149	2577940
12/08/18 09:00	12/08/18 10:00	1.133278959065418	85771	29992	2555375
12/08/18 09:10	12/08/18 10:10	1.5533629613562556	85913	33783	2654257
12/08/18 09:20	12/08/18 10:20	1.5747571291597118	85042	33892	2659576
12/08/18 09:30	12/08/18 10:30	1.5875545185180842	84134	33742	2639263
12/08/18 09:40	12/08/18 10:40	2.0806216497073082	83022	33844	2571713
12/08/18 09:50	12/08/18 10:50	2.1170637250675197	79234	26594	2517675
12/08/18 10:00	12/08/18 11:00	2.126747201660553	78528	25641	2435469
12/08/18 10:10	12/08/18 11:10	1.7758983458877518	78485	25296	2521759
12/08/18 10:20	12/08/18 11:20	1.8457374081927391	78948	25356	2519145
12/08/18 10:30	12/08/18 11:30	1.798757648309987	78845	25471	2645055
12/08/18 10:40	12/08/18 11:40	1.1953130917427666	77859	23039	2495730
12/08/18 10:50	12/08/18 11:50	1.1705487049591057	77030	22494	2480641
12/08/18 11:00	12/08/18 12:00	1.1480083625845416	76145	27038	2483766
12/08/18 11:10	12/08/18 12:10	1.025441733098544	76665	23259	2362741
12/08/18 11:20	12/08/18 12:20	0.9164707629677485	77365	24757	2601475
12/08/18 11:30	12/08/18 12:30	0.8841839641278587	78055	23987	2483539
12/08/18 11:40	12/08/18 12:40	0.8776664477456416	78692	24068	2485312
12/08/18 11:50	12/08/18 12:50	1.538614563146572	78104	30950	2549020
12/08/18 12:00	12/08/18 13:00	1.5768978222591785	77568	31646	2544988
12/08/18 12:10	12/08/18 13:10	1.5834578652199656	77556	32637	2568868
12/08/18 12:20	12/08/18 13:20	1.8591768222788891	78038	40241	2665372
12/08/18 12:30	12/08/18 13:30	1.8664211332519465	78633	40535	2676202
12/08/18 12:40	12/08/18 13:40	1.9125243563148666	79107	40989	2665406
12/08/18 12:50	12/08/18 13:50	1.2051281256347868	81721	34068	2669701
12/08/18 13:00	12/08/18 14:00	1.1987584594239307	82142	28390	2689464
12/08/18 13:10	12/08/18 14:10	1.1644904301128798	84429	28581	2765641
12/08/18 13:20	12/08/18 14:20	0.9221920418950912	84091	19899	2529309
12/08/18 13:30	12/08/18 14:30	0.8779569157027983	83431	19776	2586523
12/08/18 13:40	12/08/18 14:40	0.8331017522898042	82649	19558	2593050
12/08/18 13:50	12/08/18 14:50	0.9139055558468667	95735	22787	2518506
12/08/18 14:00	12/08/18 15:00	0.8736661129624274	100529	23424	2513800
12/08/18 14:10	12/08/18 15:10	1.3782529963294732	98351	43456	2824059
12/08/18 14:20	12/08/18 15:20	1.3693744546104278	97941	42567	3190124
12/08/18 14:30	12/08/18 15:30	1.853842165862253	98208	62036	3529190
12/08/18 14:40	12/08/18 15:40	1.8908798655098285	98141	63486	3545281
12/08/18 14:50	12/08/18 15:50	1.9408356342155686	85616	60566	3627059
12/08/18 15:00	12/08/18 16:00	2.0065037263220016	81373	65540	3720840
12/08/18 15:10	12/08/18 16:10	1.4354059546668023	80912	45678	3431426
12/08/18 15:20	12/08/18 16:20	1.5366560776109142	81303	49372	3068840
12/08/18 15:30	12/08/18 16:30	1.1657714309363292	80100	37163	2870317
12/08/18 15:40	12/08/18 16:40	1.103658095067308	80301	35709	2848197
12/08/18 15:50	12/08/18 16:50	1.1248567429883773	78156	35185	2849062
12/08/18 16:00	12/08/18 17:00	1.1169071348038544	78158	29527	2763363
12/08/18 16:10	12/08/18 17:10	1.1017896953748993	77620	29445	2610243
12/08/18 16:20	12/08/18 17:20	1.0140523414855533	77116	26169	2545065
12/08/18 16:30	12/08/18 17:30	0.8007453547381624	77319	18914	2376957
12/08/18 16:40	12/08/18 17:40	0.8943945498697176	78675	19489	2555832
12/08/18 16:50	12/08/18 17:50	1.1749519016251389	79624	20899	2514801
12/08/18 17:00	12/08/18 18:00	1.6205814723071756	79461	23523	2508989
12/08/18 17:10	12/08/18 18:10	1.6529831872070064	80419	23918	2504318
12/08/18 17:20	12/08/18 18:20	1.738146496733641	80977	24777	2514700
12/08/18 17:30	12/08/18 18:30	1.7982415628328972	81669	25680	2594027
12/08/18 17:40	12/08/18 18:40	2.2912648452967197	82655	45825	2974991
12/08/18 17:50	12/08/18 18:50	2.104840813075894	81830	44197	2938144
12/08/18 18:00	12/08/18 19:00	1.8820251103437409	82968	48786	3033190
12/08/18 18:10	12/08/18 19:10	1.8844876168058982	84268	48146	3019219
12/08/18 18:20	12/08/18 19:20	2.8576231056391816	85101	683792	3032450
12/08/18 18:30	12/08/18 19:30	2.7620629668801966	88044	683387	3051624
12/08/18 18:40	12/08/18 19:40	2.237178807760353	88166	668484	2547770
12/08/18 18:50	12/08/18 19:50	2.169445120749857	93350	670137	2629127
12/08/18 19:00	12/08/18 20:00	2.027606889668345	93654	663900	2509447
12/08/18 19:10	12/08/18 20:10	1.9932778032500293	96122	668385	2520190
12/08/18 19:20	12/08/18 20:20	1.282429390013797	97835	36253	2490324
12/08/18 19:30	12/08/18 20:30	1.4903951592979707	99882	42063	2577243
12/08/18 19:40	12/08/18 20:40	1.5557495851817966	100444	36524	2627265
12/08/18 19:50	12/08/18 20:50	1.4355551091753294	113936	39133	2587024
12/08/18 20:00	12/08/18 21:00	1.4267891977557923	116745	40350	2589160
12/08/18 20:10	12/08/18 21:10	1.4170529845254018	114898	41723	2571591
12/08/18 20:20	12/08/18 21:20	1.2283183371869018	113661	38054	2632018
12/08/18 20:30	12/08/18 21:30	1.055577567417862	110846	32557	2480772
12/08/18 20:40	12/08/18 21:40	1.0637414767136726	110129	35973	2422108
12/08/18 20:50	12/08/18 21:50	1.0696340172694667	98208	32955	2594473
12/08/18 21:00	12/08/18 22:00	1.0685069201676312	96640	31464	2584760
12/08/18 21:10	12/08/18 22:10	1.0930310205088485	95471	25955	2594207
12/08/18 21:20	12/08/18 22:20	1.084865418159211	95698	25735	2533125
12/08/18 21:30	12/08/18 22:30	1.162773776734952	95680	31573	2676504
12/08/18 21:40	12/08/18 22:40	1.1321286262118366	96651	28615	2651905
12/08/18 21:50	12/08/18 22:50	1.3273629453986562	93038	35066	2677710
12/08/18 22:00	12/08/18 23:00	1.3202266099364721	92085	35059	2677928
12/08/18 22:10	12/08/18 23:10	1.2855128149178987	93056	40374	2668011
12/08/18 22:20	12/08/18 23:20	1.330834849218925	92757	43512	2680488
12/08/18 22:30	12/08/18 23:30	1.271965156744537	92890	39884	2572610
12/08/18 22:40	12/08/18 23:40	1.251236311593888	92566	40861	2627909
12/08/18 22:50	12/08/18 23:50	1.1375742869403103	92284	35285	2507860
12/08/18 23:00	13/08/18 00:00	1.16929407856265	92003	37295	2572023
12/08/18 23:10	13/08/18 00:10	1.2209078574669543	91242	32337	2590296
12/08/18 23:20	13/08/18 00:20	1.3063527822082182	91087	33450	2649033
12/08/18 23:30	13/08/18 00:30	1.2873022891302661	91419	31441	2658817
12/08/18 23:40	13/08/18 00:40	1.2812779771390799	90810	43586	2634591
12/08/18 23:50	13/08/18 00:50	1.2690109395734328	89646	42234	2508800
13/08/18 00:00	13/08/18 01:00	1.275965789952776	90632	41349	2571473
13/08/18 00:10	13/08/18 01:10	1.2965147839505489	92215	40434	2549991
13/08/18 00:20	13/08/18 01:20	1.4624837395506511	94982	36631	2584987
13/08/18 00:30	13/08/18 01:30	1.5625869414189244	96806	36842	2470276
13/08/18 00:40	13/08/18 01:40	1.7380022567294922	100082	23566	2456197
13/08/18 00:50	13/08/18 01:50	1.7264327261626387	104741	24204	2496961
13/08/18 01:00	13/08/18 02:00	1.8599194632957512	106064	23369	2454621
13/08/18 01:10	13/08/18 02:10	2.000688100147709	109678	23217	2512500
13/08/18 01:20	13/08/18 02:20	2.0158229426676666	110374	111589	2595712
13/08/18 01:30	13/08/18 02:30	2.018986382040966	111242	112584	2608156
13/08/18 01:40	13/08/18 02:40	2.0282174552609624	111301	118207	2596477
13/08/18 01:50	13/08/18 02:50	2.0005760893168145	125777	121368	2629171
13/08/18 02:00	13/08/18 03:00	1.9561778269195331	130136	122323	2610192
13/08/18 02:10	13/08/18 03:10	1.9169267498431561	127512	124238	2667480
13/08/18 02:20	13/08/18 03:20	1.9610292238404472	127095	37814	2531647
13/08/18 02:30	13/08/18 03:30	2.0043204783315605	126728	38544	2554161
13/08/18 02:40	13/08/18 03:40	2.0344316225953025	125327	32892	2545762
13/08/18 02:50	13/08/18 03:50	2.1487570051068934	111810	31165	2492627
13/08/18 03:00	13/08/18 04:00	2.1543418693177783	108408	29847	2504764
13/08/18 03:10	13/08/18 04:10	2.1336533156236435	109488	27533	2550359
13/08/18 03:20	13/08/18 04:20	1.8893583706701866	110195	25258	2543872
13/08/18 03:30	13/08/18 04:30	1.8396912916263022	109390	22936	2503834
13/08/18 03:40	13/08/18 04:40	1.6598305888787035	110077	23019	2495475
13/08/18 03:50	13/08/18 04:50	1.6207622220688032	107183	30872	2504471
13/08/18 04:00	13/08/18 05:00	1.4957629279890543	106706	30636	2599785
13/08/18 04:10	13/08/18 05:10	1.3817079696859536	107277	32244	2548222
13/08/18 04:20	13/08/18 05:20	1.4445614759374696	107844	32512	2507702
13/08/18 04:30	13/08/18 05:30	1.4048590121571025	108085	32563	2497804
13/08/18 04:40	13/08/18 05:40	1.467344768582462	107736	34936	2479517
13/08/18 04:50	13/08/18 05:50	1.447137921696048	108181	25810	2542520
13/08/18 05:00	13/08/18 06:00	6.024875523751127	110058	56475	2417225
13/08/18 05:10	13/08/18 06:10	6.201914058690353	109967	55938	2470504
13/08/18 05:20	13/08/18 06:20	6.254640738751338	107568	55490	2459770
13/08/18 05:30	13/08/18 06:30	6.286547448926745	106915	55290	2462780
13/08/18 05:40	13/08/18 06:40	6.34629400624115	105109	52445	2513529
13/08/18 05:50	13/08/18 06:50	6.414371832677133	104385	54429	2580863
13/08/18 06:00	13/08/18 07:00	1.6880401475012716	102772	24749	2701318
13/08/18 06:10	13/08/18 07:10	1.6071740012398477	101626	29851	2551988
13/08/18 06:20	13/08/18 07:20	1.6545754603427774	102226	36287	2539193
13/08/18 06:30	13/08/18 07:30	1.814423828568047	101183	36603	2540087
13/08/18 06:40	13/08/18 07:40	1.9566907638780195	103455	40048	2703901
13/08/18 06:50	13/08/18 07:50	1.861299490160623	106714	37766	2637367
13/08/18 07:00	13/08/18 08:00	1.9091211791037845	106335	36561	2553205
13/08/18 07:10	13/08/18 08:10	1.815671890257587	107889	45354	2541542
13/08/18 07:20	13/08/18 08:20	1.9269522111008475	107091	44390	2578404
13/08/18 07:30	13/08/18 08:30	1.9461428083474828	109662	47134	2764224
13/08/18 07:40	13/08/18 08:40	1.9623882218497337	109768	59329	2665883
13/08/18 07:50	13/08/18 08:50	2.0596253237626714	122945	65287	4400843
13/08/18 08:00	13/08/18 09:00	2.214759381127229	122833	70700	4845072
13/08/18 08:10	13/08/18 09:10	2.3804646963433527	119016	55364	4864289
13/08/18 08:20	13/08/18 09:20	2.317875667047699	118975	49737	4948763
13/08/18 08:30	13/08/18 09:30	2.1919415577615964	116851	52478	4809496
13/08/18 08:40	13/08/18 09:40	2.5079364050687345	116163	54135	5089618
13/08/18 08:50	13/08/18 09:50	3.3653633545877364	101673	58878	3376464
13/08/18 09:00	13/08/18 10:00	3.137140925269371	100695	53047	2859390
13/08/18 09:10	13/08/18 10:10	3.1111412405069534	101153	56091	2988458
13/08/18 09:20	13/08/18 10:20	3.069931282558099	101841	94958	2994328
13/08/18 09:30	13/08/18 10:30	3.0479030488770387	102052	88666	3125248
13/08/18 09:40	13/08/18 10:40	2.5241140463173375	99941	71085	2726987
13/08/18 09:50	13/08/18 10:50	1.7641063895437425	97224	62269	2628351
13/08/18 10:00	13/08/18 11:00	2.209483849283886	96632	85028	3005321
13/08/18 10:10	13/08/18 11:10	2.0661468115630237	98988	95899	2964371
13/08/18 10:20	13/08/18 11:20	1.9835809639534743	98678	62264	2934177
13/08/18 10:30	13/08/18 11:30	1.9636266049800408	98433	63197	2806950
13/08/18 10:40	13/08/18 11:40	1.9932278175707283	98482	62728	2810709
13/08/18 10:50	13/08/18 11:50	1.9270483149116922	96535	60202	2780963
13/08/18 11:00	13/08/18 12:00	1.5146552862498117	96835	44700	2520059
13/08/18 11:10	13/08/18 12:10	1.5350453176652583	95034	30851	2454287
13/08/18 11:20	13/08/18 12:20	1.5453519781775555	95498	25485	2502013
13/08/18 11:30	13/08/18 12:30	1.6482473400877056	94408	30466	2469213
13/08/18 11:40	13/08/18 12:40	2.2381816206918295	95487	30729	2483412
13/08/18 11:50	13/08/18 12:50	2.572593890603512	97398	35930	2534528
13/08/18 12:00	13/08/18 13:00	3.1610077738089353	100225	28964	2519503
13/08/18 12:10	13/08/18 13:10	4.033382889759378	103900	246428	2626956
13/08/18 12:20	13/08/18 13:20	4.383543636097784	104987	255528	2480500
13/08/18 12:30	13/08/18 13:30	4.344166665769054	105466	249797	2463445
13/08/18 12:40	13/08/18 13:40	3.909320510800564	105411	250102	2446950
13/08/18 12:50	13/08/18 13:50	3.5197856822956313	107770	245457	2551697
13/08/18 13:00	13/08/18 14:00	2.9449517098209683	106741	246253	2544118
13/08/18 13:10	13/08/18 14:10	2.41345145779692	105407	50522	2774508
13/08/18 13:20	13/08/18 14:20	2.0339861966083452	106084	41392	2763514
13/08/18 13:30	13/08/18 14:30	2.1148305274165637	106815	41850	2783012
13/08/18 13:40	13/08/18 14:40	2.0299249791315668	106237	46357	2930723
13/08/18 13:50	13/08/18 14:50	1.9387794655212083	121698	2014055	2913443
13/08/18 14:00	13/08/18 15:00	1.8755715641440298	124314	2013866	2852968
13/08/18 14:10	13/08/18 15:10	1.6453429977908482	121766	1994969	2478660
13/08/18 14:20	13/08/18 15:20	1.6447174007350183	118637	1996013	2520895
13/08/18 14:30	13/08/18 15:30	1.5730335803257034	119252	1995658	2589517
13/08/18 14:40	13/08/18 15:40	1.6356248183838002	120628	1996663	2597249
13/08/18 14:50	13/08/18 15:50	1.8715274384283593	105698	31889	2580697
13/08/18 15:00	13/08/18 16:00	2.088162721352786	101598	31373	2552075
13/08/18 15:10	13/08/18 16:10	2.0273840168961983	100496	30956	2566621
13/08/18 15:20	13/08/18 16:20	2.1166480872859106	100715	30819	2637688
13/08/18 15:30	13/08/18 16:30	2.028069826686008	100667	31175	2639439
13/08/18 15:40	13/08/18 16:40	1.9986172238142492	101897	26374	3838944
13/08/18 15:50	13/08/18 16:50	1.9044059862328737	98786	28770	3735000
13/08/18 16:00	13/08/18 17:00	1.835862571385991	97281	29217	3739314
13/08/18 16:10	13/08/18 17:10	1.8733599467373407	99244	29036	3877204
13/08/18 16:20	13/08/18 17:20	1.7159651311265773	99301	34662	3684692
13/08/18 16:30	13/08/18 17:30	1.8033912864098054	98181	34794	3645804
13/08/18 16:40	13/08/18 17:40	1.6488443589282644	95657	34329	2312474
13/08/18 16:50	13/08/18 17:50	1.6634878662752879	95046	28500	2347088
13/08/18 17:00	13/08/18 18:00	1.605735633227293	94928	27762	2215823
13/08/18 17:10	13/08/18 18:10	1.6862653683662367	93122	26365	2131773
13/08/18 17:20	13/08/18 18:20	2.1337358643078956	93410	21415	2251053
13/08/18 17:30	13/08/18 18:30	2.013900950013253	94345	22446	2368421
13/08/18 17:40	13/08/18 18:40	2.176546214572928	94257	22650	2350643
13/08/18 17:50	13/08/18 18:50	2.2939852436027524	94650	35647	2443383
13/08/18 18:00	13/08/18 19:00	2.333351312907468	95255	35861	2582880
13/08/18 18:10	13/08/18 19:10	2.211618374143922	95931	46077	2745434
13/08/18 18:20	13/08/18 19:20	2.3508906664836644	92892	64072	2880480
13/08/18 18:30	13/08/18 19:30	2.7020361431562896	93122	67509	2861790
13/08/18 18:40	13/08/18 19:40	2.7656244551813214	93644	67671	2866980
13/08/18 18:50	13/08/18 19:50	2.647500757956363	95144	56771	2760178
13/08/18 19:00	13/08/18 20:00	2.712283055412469	95123	57629	2745850
13/08/18 19:10	13/08/18 20:10	2.85623150201299	94884	52891	2521347
13/08/18 19:20	13/08/18 20:20	2.3871055736422075	96351	33143	2222933
13/08/18 19:30	13/08/18 20:30	2.181357581523989	94371	30893	2118209
13/08/18 19:40	13/08/18 20:40	2.0096565807970563	93871	30720	2235479
13/08/18 19:50	13/08/18 20:50	2.0376585691226645	105443	33530	2500866
13/08/18 20:00	13/08/18 21:00	1.9500404864473388	113889	34783	2524756
13/08/18 20:10	13/08/18 21:10	1.8784095544740191	115165	29319	2538990
13/08/18 20:20	13/08/18 21:20	1.971441226592303	114567	31728	2689807
13/08/18 20:30	13/08/18 21:30	1.9868305707918144	115091	29504	2558275
13/08/18 20:40	13/08/18 21:40	2.0260023682047934	114382	30205	2446924
13/08/18 20:50	13/08/18 21:50	2.2496290674103734	104880	44813	2500049
13/08/18 21:00	13/08/18 22:00	2.2065666879751307	97473	42869	2457120
13/08/18 21:10	13/08/18 22:10	2.453637882374422	95804	51279	2578042
13/08/18 21:20	13/08/18 22:20	2.3943836249706747	98043	51941	2593023
13/08/18 21:30	13/08/18 22:30	2.3352862448760185	97678	56897	2705504
13/08/18 21:40	13/08/18 22:40	2.4563442371247746	97843	59051	2610642
13/08/18 21:50	13/08/18 22:50	2.1194444646033084	95475	39974	2270936
13/08/18 22:00	13/08/18 23:00	2.177732177285414	95366	40275	2285167
13/08/18 22:10	13/08/18 23:10	1.912451932329903	96867	31775	2017193
13/08/18 22:20	13/08/18 23:20	1.9801501574917524	95732	28809	1979286
13/08/18 22:30	13/08/18 23:30	1.9790796225486718	96529	23498	2032082
13/08/18 22:40	13/08/18 23:40	1.8554744092565472	96602	25703	2159394
13/08/18 22:50	13/08/18 23:50	1.926376169276127	94656	25205	2157762
13/08/18 23:00	14/08/18 00:00	1.904409223307915	92415	24474	2002324
13/08/18 23:10	14/08/18 00:10	2.00639322944831	91136	28727	2216246
13/08/18 23:20	14/08/18 00:20	1.8627224500594264	92570	28654	2221975
13/08/18 23:30	14/08/18 00:30	1.8728730654675965	92015	29389	2188270
13/08/18 23:40	14/08/18 00:40	1.9398335635515032	92547	24663	2161579
13/08/18 23:50	14/08/18 00:50	1.9245352275419214	91693	25502	2257113
14/08/18 00:00	14/08/18 01:00	2.053226860798122	93095	26743	2310269
14/08/18 00:10	14/08/18 01:10	1.8380290760372657	94046	22017	2223093
14/08/18 00:20	14/08/18 01:20	1.9136157596561063	92584	23590	2229613
14/08/18 00:30	14/08/18 01:30	2.019623131120622	91923	23982	2045873
14/08/18 00:40	14/08/18 01:40	1.9567450374771758	90882	23373	2032425
14/08/18 00:50	14/08/18 01:50	1.957899466522557	94825	30789	1945556
14/08/18 01:00	14/08/18 02:00	1.8997598068834565	95243	30404	2069845
14/08/18 01:10	14/08/18 02:10	2.013582445320227	96169	31144	2039367
14/08/18 01:20	14/08/18 02:20	1.9333943492893872	97309	30098	2041046
14/08/18 01:30	14/08/18 02:30	2.012108051976098	98199	36808	2207136
14/08/18 01:40	14/08/18 02:40	2.123394783327157	99731	37457	2217378
14/08/18 01:50	14/08/18 02:50	2.0059785544073985	108579	36997	2122548
14/08/18 02:00	14/08/18 03:00	1.995211678015779	113636	37402	2062664
14/08/18 02:10	14/08/18 03:10	1.8885690740045973	112993	36435	2097515
14/08/18 02:20	14/08/18 03:20	1.9815968628606282	111857	37389	2107463
14/08/18 02:30	14/08/18 03:30	1.7825428254571218	112173	31107	2009007
14/08/18 02:40	14/08/18 03:40	1.7055818716310545	111904	30757	2137384
14/08/18 02:50	14/08/18 03:50	1.782550969737701	102702	23227	2117678
14/08/18 03:00	14/08/18 04:00	2.2855626229504957	97462	29423	2164830
14/08/18 03:10	14/08/18 04:10	2.477010448571523	96921	31001	2173583
14/08/18 03:20	14/08/18 04:20	2.3397700012003773	95804	29666	2029872
14/08/18 03:30	14/08/18 04:30	2.6045096803027863	95384	28601	2133714
14/08/18 03:40	14/08/18 04:40	2.67680221220058	95848	30494	2077192
14/08/18 03:50	14/08/18 04:50	2.684374997577724	94126	31447	2197679
14/08/18 04:00	14/08/18 05:00	5.090023278317996	94525	24406	2303979
14/08/18 04:10	14/08/18 05:10	4.955428759561333	93267	23031	2140466
14/08/18 04:20	14/08/18 05:20	4.904128505296963	97321	23193	2260755
14/08/18 04:30	14/08/18 05:30	4.795189669066927	97769	24953	2247077
14/08/18 04:40	14/08/18 05:40	4.7829248602606205	95170	25365	2116030
14/08/18 04:50	14/08/18 05:50	4.85106111680571	95432	25625	2035414
14/08/18 05:00	14/08/18 06:00	1.8734684356903613	95219	27610	1954945
14/08/18 05:10	14/08/18 06:10	2.0231604914886976	97811	27863	2128604
14/08/18 05:20	14/08/18 06:20	2.1105658210029703	94739	27604	1992932
14/08/18 05:30	14/08/18 06:30	1.9812681851481775	98062	26716	2107281
14/08/18 05:40	14/08/18 06:40	2.022887468797879	100538	31878	2168578
14/08/18 05:50	14/08/18 06:50	1.9972121103160454	96985	30585	2080763
14/08/18 06:00	14/08/18 07:00	2.28069248820087	98058	30568	2040524
14/08/18 06:10	14/08/18 07:10	2.1651976090425125	96898	32166	2055051
14/08/18 06:20	14/08/18 07:20	3.4565770272232297	96425	85632	2740921
14/08/18 06:30	14/08/18 07:30	3.583695945365321	94958	90639	2641070
14/08/18 06:40	14/08/18 07:40	3.548195753432816	95840	83098	2644478
14/08/18 06:50	14/08/18 07:50	3.2020098961453565	102759	84071	2845409
14/08/18 07:00	14/08/18 08:00	3.234238940860596	100931	88403	2927748
14/08/18 07:10	14/08/18 08:10	3.4117026772591026	102463	86672	2790904
14/08/18 07:20	14/08/18 08:20	1.999159770586162	104427	33765	2255676
14/08/18 07:30	14/08/18 08:30	2.0537856659019296	103302	36697	2245905
14/08/18 07:40	14/08/18 08:40	1.8359862112343592	105035	37405	2116804
14/08/18 07:50	14/08/18 08:50	2.266097582813067	116926	6551982	2075852
14/08/18 08:00	14/08/18 09:00	2.063885595696919	120704	6545957	1986951
14/08/18 08:10	14/08/18 09:10	1.9007972594533735	116969	6546371	1979803
14/08/18 08:20	14/08/18 09:20	2.0360784936063347	116052	6547428	2127040
14/08/18 08:30	14/08/18 09:30	1.8459697602850562	115070	6538161	2122778
14/08/18 08:40	14/08/18 09:40	2.0708940330651044	109602	6537005	2112505
14/08/18 08:50	14/08/18 09:50	1.7475357714141415	96957	28159	2147445
14/08/18 09:00	14/08/18 10:00	1.6126779521990036	92906	27733	2144755
14/08/18 09:10	14/08/18 10:10	1.6893831778280615	95030	32709	2142072
14/08/18 09:20	14/08/18 10:20	1.629617643128206	94866	36682	2001719
14/08/18 09:30	14/08/18 10:30	1.7111559497444429	95671	37840	2048059
14/08/18 09:40	14/08/18 10:40	1.69245766894066	98212	43739	2236304
14/08/18 09:50	14/08/18 10:50	1.6656065502206623	96076	42534	2302551
14/08/18 10:00	14/08/18 11:00	1.797711898202866	97822	42606	2324320
14/08/18 10:10	14/08/18 11:10	1.942490215311117	97733	42132	2511720
14/08/18 10:20	14/08/18 11:20	2.04208560988375	98222	39255	2553369
14/08/18 10:30	14/08/18 11:30	1.9871733256881328	98275	39865	2662480
14/08/18 10:40	14/08/18 11:40	2.044659357240652	98617	35345	2657636
14/08/18 10:50	14/08/18 11:50	2.1053598369412323	98719	29725	2561202
14/08/18 11:00	14/08/18 12:00	2.0164546799272074	99443	36151	2689164
14/08/18 11:10	14/08/18 12:10	1.838302282171209	100074	31031	2597885
14/08/18 11:20	14/08/18 12:20	1.7167444189715144	99971	29334	2551098
14/08/18 11:30	14/08/18 12:30	1.8663048570584826	99880	39232	2513311
14/08/18 11:40	14/08/18 12:40	2.3164986533948873	101594	48294	2559663
14/08/18 11:50	14/08/18 12:50	2.4776001480846506	100321	55706	2571392
14/08/18 12:00	14/08/18 13:00	2.6849171403859544	100530	54605	2621806
14/08/18 12:10	14/08/18 13:10	2.6524328352253193	101745	54814	2635495
14/08/18 12:20	14/08/18 13:20	3.033086510719046	105140	62247	2966783
14/08/18 12:30	14/08/18 13:30	2.9880464889096108	107300	50456	2905156
14/08/18 12:40	14/08/18 13:40	2.6444508533993445	108683	40326	2836181
14/08/18 12:50	14/08/18 13:50	2.343336186513716	114887	33417	2923158
14/08/18 13:00	14/08/18 14:00	2.3423181209639323	116109	28033	2739343
14/08/18 13:10	14/08/18 14:10	2.43474510935435	118715	27936	2802895
14/08/18 13:20	14/08/18 14:20	2.131884127675583	119741	20157	2489711
14/08/18 13:30	14/08/18 14:30	2.3358987350267757	122118	42954	2660166
14/08/18 13:40	14/08/18 14:40	2.1862685388182	122288	43189	2778482
14/08/18 13:50	14/08/18 14:50	2.431534816040741	130181	45685	2682257
14/08/18 14:00	14/08/18 15:00	2.1670780233719524	139569	47783	2752149
14/08/18 14:10	14/08/18 15:10	2.195500157581364	138392	48066	2824168
14/08/18 14:20	14/08/18 15:20	2.194163707722307	138430	53090	3748410
14/08/18 14:30	14/08/18 15:30	2.4588828561315355	136597	31286	3545023
14/08/18 14:40	14/08/18 15:40	2.490124790875833	135618	31120	3331470
14/08/18 14:50	14/08/18 15:50	2.4908652467774197	128391	30676	3728070
14/08/18 15:00	14/08/18 16:00	2.7479542888885153	120074	29615	3709509
14/08/18 15:10	14/08/18 16:10	2.6287532466306387	119162	29376	3652615
14/08/18 15:20	14/08/18 16:20	2.7318855286305928	118824	25108	2745951
14/08/18 15:30	14/08/18 16:30	2.2768813189715935	119368	33818	2739292
14/08/18 15:40	14/08/18 16:40	2.309676309269534	120319	34629	3141424
14/08/18 15:50	14/08/18 16:50	2.4050451700399003	117543	302035	2774640
14/08/18 16:00	14/08/18 17:00	2.3942970364751526	117066	1123206	2863340
14/08/18 16:10	14/08/18 17:10	2.4826772568893873	117681	1965407	2795425
14/08/18 16:20	14/08/18 17:20	2.719777284918987	116577	1989635	3103652
14/08/18 16:30	14/08/18 17:30	3.012903901928173	116017	1997454	3347299
14/08/18 16:40	14/08/18 17:40	3.042735444895868	114946	1997256	3343372
14/08/18 16:50	14/08/18 17:50	2.8645551740460298	114102	1727621	3402265
14/08/18 17:00	14/08/18 18:00	3.2432309908944386	111690	912147	3259035
14/08/18 17:10	14/08/18 18:10	3.287746076158705	110598	69650	3365090
14/08/18 17:20	14/08/18 18:20	3.182237540526568	110298	44552	3028887
14/08/18 17:30	14/08/18 18:30	3.144232096898637	111983	29598	2796778
14/08/18 17:40	14/08/18 18:40	3.23742003513967	112437	36296	2601457
14/08/18 17:50	14/08/18 18:50	3.4512391823415642	112207	37385	2537121
14/08/18 18:00	14/08/18 19:00	3.1510848838432146	114113	32951	2613625
14/08/18 18:10	14/08/18 19:10	3.172782306564967	115111	35059	2541211
